episode_id,instruction,run_id,runtime,sim_step_count,task_percent_complete,task_state_success
662,Move the bundt pan and shoe from the office to the dining room.,0,13.469696044921875,541.0,1.0,1.0
666,Move the phone stand to the table in the dining room.,0,10.343109369277954,505.0,1.0,1.0
663,Move the toy fire truck and bottle from their current locations to the office table.,0,12.135841846466064,527.0,1.0,1.0
667,Move the multiport hub and phone stand from the office to the kitchen.,0,19.45956826210022,870.0,1.0,1.0
661,Move the can opener and tape to the office?,0,18.41989755630493,752.0,1.0,1.0
657,"Help me move these objects to the specified locations. The multiport hub should be on the shelves in the TV room, and the monitor stand should be on the table in the office.",0,10.303014278411865,468.0,1.0,1.0
658,Move the book and hard drive from the kitchen and office to the dining room.,0,16.693012952804565,714.0,1.0,1.0
660,Move the kettle and casserole from the dining room to the couch.,0,7.5224220752716064,301.0,1.0,1.0
516,Move the spectacles from the living room to the kitchen.,0,114.31416416168213,877.0,1.0,1.0
520,Move the handbag from the entryway to the dining room. Take a cup from the TV room and put it on the dining room table. Move the spectacles from the kitchen counter to the bedroom drawer. Take the stuffed toy from the dining room and put it on the living room table.,0,190.29496097564697,1352.0,1.0,1.0
518,Move the carrying cases from the cabinet to the counter in the living room.,0,131.3632824420929,1001.0,1.0,1.0
521,Move the toy animal and hard drive from the office to the tv room.,0,103.52359890937805,802.0,1.0,1.0
519,Move the toy airplane from the living room to the office.,0,54.31028413772583,439.0,1.0,1.0
515,Move the ramekin from the tv room to the dining room.,0,63.229811668395996,479.0,1.0,1.0
517,Take the candle from the TV room to the bedroom and put it on the bedroom table?,0,111.38203525543213,897.0,1.0,1.0
514,Move the toy swing and laptop cover from the office to the living room.,0,81.96122097969055,643.0,1.0,1.0
522,"Move the can from the cabinet in the kitchen to the cabinet in the garage, the handbag to the table in the living room, and the screwdriver from the cabinet in the laundry room to the shelves in the office?",0,188.17881846427917,1387.0,1.0,1.0
524,"Take the android figure, gaming console, dumbbell, and lunch box from the TV room table and place them on the cabinet in the closet.",0,276.4752321243286,1964.0,1.0,1.0
780,Help me move the bowl from the kitchen to the living room. Place it on the table.,0,8.320230484008789,347.0,1.0,1.0
778,Help me move the candle and plant saucer from the living room to the bedroom. Can you take the candle from the table and place it on the bedside table? Bring the plant saucer from the table and place it on the bed.,0,18.498435735702515,620.0,1.0,1.0
784,Help me move the plant saucer from the kitchen to the living room. Place it on the table.,0,8.68481159210205,338.0,1.0,1.0
782,Help me move the candle holder and candle from the cabinet in the kitchen to the table in the living room?,0,12.57384181022644,479.0,1.0,1.0
779,Help me move the sushi mat from the bathroom to the living room. Place it on the table.,0,12.08352279663086,509.0,1.0,1.0
781,Move the monitor stand to the new table in the bedroom.,0,6.363272428512573,285.0,1.0,1.0
787,Move the candle holder from the living room to the bedroom and place it on the table?,0,6.976577997207642,306.0,1.0,1.0
785,"Help me move a plant container, a battery charger, a casserole, and a laptop cover from the bedroom to the living room. Place them on the coffee table.",0,23.246317148208618,862.0,1.0,1.0
788,Move the toy construction set and action figure from the living room to the bedroom.,0,10.799413442611694,402.0,1.0,1.0
783,Move the toy airplane from the bedroom table to the living room table.,0,11.643763780593872,488.0,1.0,1.0
786,Move the bundt pan from the bathroom to the bedroom.,0,15.255316495895386,621.0,1.0,1.0
538,Move the candle holder and vase from the hallway to the other bathroom?,0,17.258073329925537,529.0,1.0,1.0
539,Move the bowl from the bathroom to the entryway.,0,13.442172288894653,470.0,1.0,1.0
540,Move the laptop stand and android figure to the bedroom.,0,26.643665075302124,836.0,1.0,1.0
544,Move the gaming console and monitor stand from the bedroom to the living room stand.,0,22.13387703895569,657.0,1.0,1.0
541,"Move the laptop stand, phone stand, and clock from the living room table to the bedroom table.",0,50.21412467956543,1420.0,1.0,1.0
545,"Move the handbag to the living room table, and put the backpack on the bedroom bench.",0,21.929936408996582,652.0,1.0,1.0
536,"Move the candle holder to the bedroom bench, and put the tray on the bedroom table?",0,25.81897258758545,739.0,1.0,1.0
546,"Move the bowl, spice mill, and sponge from the kitchen cabinet to the living room table.",0,40.76655149459839,1157.0,1.0,1.0
537,Move the book from the bedroom to the kitchen.,0,18.37955117225647,604.0,1.0,1.0
707,Put the board game and toy construction set in the closet on the shelves.,0,14.14419150352478,416.0,1.0,1.0
701,Help me move the items in the closet to the bedroom.,0,44.67564558982849,1294.0,1.0,1.0
703,Help me decorate the living room. Put the vase and the candle on the other table?,0,12.868273258209229,347.0,1.0,1.0
704,Move the toy vehicle from the office to the closet and place it on the shelves.,0,12.97724437713623,393.0,1.0,1.0
711,Move the laptop cover from the bedroom to the closet.,0,25.131911277770996,754.0,1.0,1.0
710,"Help me organize the bathroom and bedroom. Place the hand towel in the other bathroom cabinet, the soap dish in the other bathroom cabinet, the bath towel on the other closet shelves, and the vase on the other bedroom table.",0,59.95928192138672,1671.0,1.0,1.0
709,Move the can opener from the kitchen to the bathroom?,0,23.521926641464233,772.0,1.0,1.0
708,Help me move the laptop cover and folder from the office to the bed.,0,18.031903505325317,523.0,1.0,1.0
706,Move the gaming console and bowl from the living room to the bedroom table.,0,19.926437377929688,487.0,1.0,1.0
702,Help me rearrange the bedroom. Move the stuffed toy and toy airplane to the chest of drawers in the bedroom.,0,26.317552089691162,667.0,1.0,1.0
705,Move the helmet from the living room to the bedroom.,0,7.8781797885894775,249.0,1.0,1.0
474,Move the monitor stand to the new table in the office.,0,17.384740352630615,391.0,1.0,1.0
470,Move the plate and toy pineapple to the shelves with the candle.,0,27.63821315765381,631.0,1.0,1.0
478,Move the box from the shelves to the bench in the garage.,0,28.765779495239258,672.0,1.0,1.0
476,"Take the toy bee, toy construction set, pencil case, and stuffed toy from the bedroom and place them on the table in the office.",0,96.8530695438385,2202.0,1.0,1.0
480,Move the toy fire truck to the new chest of drawers in the bedroom.,0,46.795836210250854,1146.0,1.0,1.0
475,Move the book from the table in the bedroom to the another bedroom table.,0,29.090341329574585,604.0,0.0,0.0
473,"Move the tray, folder, bowl, and picture frame to the garage.",0,82.32452511787415,1899.0,1.0,1.0
477,Help me exchange these objects. Place the squeezer on the cabinet in the kitchen and the picture frame on the chest of drawers in bedroom.,0,33.3009569644928,699.0,1.0,1.0
501,Move the cake pan and vase from the lounge to the bedroom.,0,61.450801849365234,604.0,1.0,1.0
894,"Help me move the tennis racquet, basketball, baseball bat, and helmet from the garage to the rec/game room.",0,159.20542669296265,1581.0,1.0,1.0
495,Move the soap dispenser and sponge from the rec room to the garage.,0,42.24212098121643,451.0,1.0,1.0
1691,Move the book and laptop from the office to the living room.,0,86.06374406814575,914.0,1.0,1.0
1692,Move the basketball and tennis racquet from the garage to the rec/game room.,0,62.71379899978638,603.0,1.0,1.0
498,"Put the picture frame, ramekin, kettle, and tray another shelf in the lounge.",0,42.4162802696228,408.0,1.0,1.0
1690,Move the hand towel and bath towel from the bedroom to the bathroom.,0,64.34791898727417,668.0,1.0,1.0
500,Move the book from the table in the living room to the stand.,0,51.5735867023468,552.0,1.0,1.0
895,"Help me set the table for people in the hallway. Place casseroles, ladles, and spoons at each setting, and make sure to place them next to each other.",0,720.3826801776886,7027.0,0.75,0.0
728,Move the hard drive from the living room bench to the office table.,0,8.247983932495117,393.0,1.0,1.0
726,Bring the toy vehicle from the living room to the bedroom.,0,20.591720819473267,966.0,1.0,1.0
732,Place the backpack on the another closet shelf. Put the soap dish on the other closet shelf. Place the bowl on the other laundrycabinet. Put the toy airplane on the other laundry cabinet.,0,25.809572219848633,1076.0,1.0,1.0
1115,"Bring the toy construction set, laptop, and candle from the office to the living room?",0,19.135406970977783,856.0,1.0,1.0
725,Move the book from the office table to the living room table.,0,12.087982177734375,549.0,1.0,1.0
724,Help me move the can from the living room to the bedroom? Place it on the table.,0,7.834927558898926,352.0,1.0,1.0
727,Move the doll from the living room to the bedroom and place it on the bed.,0,9.499992847442627,431.0,1.0,1.0
733,Move the hard drive and multiport hub to other living room tables.,0,6.660586833953857,285.0,1.0,1.0
723,Move the hard drive on the table in the office to a table in the living room.,0,9.1878182888031,436.0,1.0,1.0
730,Move the laptop cover to the table in the office.,0,8.291669368743896,378.0,1.0,1.0
731,Move the toy airplane and bowl from the living room to the office.,0,13.14546513557434,584.0,1.0,1.0
729,Move the toy pineapple from the living room to the kitchen and place it on the couch.,0,5.3621015548706055,273.0,1.0,1.0
608,"Help me set up a play area in the entryway. Move the toy vehicle and toy airplane from the current locations to the table in the entryway. Also, bring the toy pineapple from the table in the entryway to the table in the entryway.",0,13.26191759109497,523.0,1.0,1.0
611,Move the plate from the living room table to the kitchen table.,0,13.238601684570312,551.0,1.0,1.0
607,"Move the toy airplane, toy vehicle, toy bee, and toy construction set from the bedroom and living room to the entryway.",0,29.127521991729736,1197.0,1.0,1.0
610,Move the handbag to the stool in the living room.,0,11.022855043411255,516.0,1.0,1.0
604,Move the bowl and casserole from the kitchen to the living room.,0,10.146313667297363,413.0,1.0,1.0
1000,I finished reading my book. Please move the book to the bedroom table. You can move the vase there too?,0,18.19666814804077,734.0,1.0,1.0
606,Move the android figure and doll to the closet stool.,0,7.793116331100464,293.0,1.0,1.0
612,Bring me the toy construction set from the living room to the bedroom.,0,14.19178032875061,577.0,1.0,1.0
602,Bring 3 books from the living room to the bedroom.,0,33.23222756385803,1312.0,1.0,1.0
605,Help me move the folder and cushion to the kitchen. Place the phone stand and jug on the bedroom couch.,0,43.079352617263794,1644.0,1.0,1.0
603,"Help me move a plant container, 2 bath towels, a hand towel, and a candle from the bedroom to the living room? Place them on the coffee table.",0,50.75113868713379,1889.0,1.0,1.0
722,"Help me setup my bedroom. Place the dumbbell, sushi mat, and spicemill on other chest of drawers.",0,201.34186458587646,352.0,0.3333333333333333,0.0
721,Move the picture frame and vase from the living room to the bedroom.,0,386.84078454971313,387.0,0.5,0.0
717,Move the spicemill and can from the kitchen to the laundry room?,0,379.29754281044006,317.0,0.5,0.0
1109,"Bring toy construction sets, toy vehicle, and toy airplane from the bedroom to the same table in the living room.",0,841.7486605644226,425.0,0.25,0.0
714,Move the laptop stand and folder from the office to the laundryroom/mudroom_0.,0,254.57342076301575,592.0,0.5,0.0
719,Move the candy bar from the bathroom bench to the bedroom chest of drawers?,0,16.046992778778076,332.0,1.0,1.0
715,Help me set up a laundry room. Place a bath towel and a hand towel on the washer dryer.,0,180.68305683135986,248.0,0.5,0.0
716,Move the book from the shelves to the chair in the office.,0,348.7801022529602,565.0,0.3333333333333333,0.0
720,Move the folder and mouse pad from the living room to the office table.,0,421.2153091430664,735.0,0.5,0.0
713,Move the milk frother cup from the office table to the living room table.,0,22.407686710357666,450.0,1.0,1.0
718,Put the candle holder on the shelves? Put the picture frame on the shelves.,0,193.71312475204468,588.0,0.5,0.0
712,"Move the vase and folder from the office to the living room. Set them on the table, please.",0,260.3692624568939,490.0,0.5,0.0
1864,Move the book and folder from the living room table to the bedroom chest of drawers.,0,15.773521423339844,489.0,1.0,1.0
680,"Move the doll, stuffed toy, and action figure to the counter in the living room.",0,22.772625207901,670.0,1.0,1.0
689,Place the cushion on the living room counter.,0,11.618060111999512,403.0,1.0,1.0
682,"Help me prepare a dinner table for 4 people in the dining room. Place a bottle, glass, pitcher, and vase on the living room table. Also, move the folder to the bedroom table.",0,39.849966287612915,1258.0,1.0,1.0
687,"Move the stuffed toy to the living room couch, the board game to the bed and the doll to the living room table.",0,19.921674728393555,678.0,1.0,1.0
679,Move the toy vehicle and toy animal from the living room to the bedroom table.,0,13.766349792480469,432.0,1.0,1.0
681,Move the monitor stand and lunch box from the dining booth to the kitchen.,0,9.382497549057007,316.0,1.0,1.0
688,Help me move the picture frame from the living room shelves to the dining booth table. Move the stuffed toy from the dining booth table to the living room shelves.,0,18.56015658378601,616.0,1.0,1.0
686,"Help me move a bowl and a monitor stand from the kitchen and bedroom to the living room. Also, bring a plant saucer from the living room to the bedroom.",0,21.51016116142273,698.0,1.0,1.0
684,Move the gaming console and laptop cover from the living room to the dining booth table.,0,11.684490203857422,374.0,1.0,1.0
685,Add a candle to the counter in the living room?,0,11.4476637840271,378.0,1.0,1.0
683,Move the plant saucer and candle from the living room and dining booth to the bedroom table?,0,13.436361074447632,446.0,1.0,1.0
643,"Move the bowl to the other kitchen cabinet, and put the monitor stand on the bathroom table.",0,8.173905611038208,349.0,1.0,1.0
640,Move the book from the dining booth to the bathroom.,0,5.672995328903198,295.0,1.0,1.0
642,Move the monitor stand from the bathroom to the office.,0,3.944002628326416,200.0,1.0,1.0
645,Move the candle from the office to the dining booth?,0,7.1296467781066895,370.0,1.0,1.0
636,"Move the plant container to the laundryroom/mudroom washer dryer, and put the backpack on the bedroom bed.",0,4.364871025085449,206.0,1.0,1.0
1832,Move the vase and bowls from the office table to the dining table for snacks.,0,25.562929153442383,1012.0,1.0,1.0
644,Move the book from the bathroom to the bedroom.,0,6.4077441692352295,343.0,1.0,1.0
635,Move the bowl and electric kettle on the washer/dryer. Leave the casserole in the kitchen cabinet.,0,7.5142529010772705,321.0,1.0,1.0
637,Add a book to the table in the office.,0,4.925266742706299,244.0,1.0,1.0
639,Move the kettle and carrying case from the laundry room and kitchen to the dining booth table.,0,5.39049768447876,231.0,1.0,1.0
641,"Help me clean up the office. Put the monitor stands on the shelves, the file sorters and c-clamps on the table, and the laptop stand on the table.",0,21.587202072143555,693.0,1.0,1.0
677,"Take the handbag, scissors, and carrying case from the table in the entryway and put them on the shelves in office.",0,53.023500204086304,1083.0,1.0,1.0
675,Help me move the hand towel and soap dish from the bathroom cabinet to the laundry room cabinet.,0,51.83732032775879,1048.0,1.0,1.0
669,"Organize the entryway by putting the book, candle, jug, multiport hub, and tape on the office table?",0,79.38608860969543,1508.0,0.8,0.0
678,Move the bottle from the bedroom to the office.,0,52.746095180511475,1113.0,1.0,1.0
672,Move the board game to the new table in the rec/game room.,0,25.092721223831177,555.0,1.0,1.0
676,Move the jug from the counter in the kitchen to the next counter.,0,40.10720443725586,819.0,1.0,1.0
668,Move the plate and bowl from their current locations to the kitchen counter.,0,29.866710424423218,557.0,1.0,1.0
673,Move the kettle from the kitchen to the dining room and place it on the table.,0,15.481668472290039,306.0,1.0,1.0
671,Move the laptop cover and backpack from the tv room and entryway to the bedroom.,0,31.135051250457764,616.0,1.0,1.0
670,Move the toy fire truck from the entryway table to another table.,0,25.214500665664673,527.0,1.0,1.0
674,Bring the candle and bundt pan from the bedroom to the office and place them on the shelves?,0,43.77657437324524,850.0,1.0,1.0
933,Help me move the candle and vase from the living room table to the hallway bench?,0,13.038193941116333,508.0,1.0,1.0
935,"Bring knives, plate, and clock from the kitchen to the same table in the living room.",0,42.264962911605835,1438.0,1.0,1.0
939,"Bring the pitcher, cake pan, stuffed toy, credit card, and phone stand from the bedroom to the kitchen.",0,37.01368188858032,1336.0,1.0,1.0
28,Move the plant and plant container from the bedroom to the living room and place them on the table.,0,21.98413610458374,684.0,1.0,1.0
6,Move the electric kettle and kettle from the kitchen to the living room and place them on the table.,0,19.183688402175903,668.0,1.0,1.0
800,Help me move some things around. Put the screwdriver on the bedside table and the handbag on the kitchen counter.,0,28.85416579246521,969.0,1.0,1.0
43,"Bring the candle, toy vehicle, squeezer, and egg from the bedroom and kitchen to the living room and place them on the tables?",0,40.07260346412659,1213.0,1.0,1.0
40,"Help me move the bowl, spoon, and apple from the living room to the bedroom.",0,26.2299382686615,891.0,1.0,1.0
808,Place the ramekin on the other living room table. Put the electric kettle on the living room table. Place the hard drive on a new living room table table. Put the mouse pad on another living room table.,0,21.823594093322754,686.0,1.0,1.0
13,"Help me set up a play area in the living room. Place toy vehicles, toy swing, and carrying case on the table.",0,54.946571826934814,1722.0,1.0,1.0
27,Bring the toy vehicles and toy food from the bedroom to the table in the living room.,0,51.97850489616394,1649.0,1.0,1.0
22,"Bring the candle, toy vehicle, squeezer, egg, stuffed toy, and bath towel from the bedroom to the living room and place them on the table?",0,59.73020029067993,1669.0,1.0,1.0
111,Move the spatula from the kitchen counter to the bedroom table. Place the c-clamp from the bedroom table on the chest of drawers. Move the candle from the chest of drawers to the bedroom counter?,0,39.25419998168945,968.0,1.0,1.0
280,"Help me prepare a romantic dinner in bedroom. First, place a spatula, c-clamp, candle, and hand towel on chest of drawers?",0,41.02168393135071,864.0,1.0,1.0
120,"Help me create a comfortable working environment in the living room. Move the electronic cable plant container, and sushi mat from their current locations to a new table in the living room.",0,42.709649324417114,994.0,1.0,1.0
121,"Help me move these objects from their current locations to the specified locations. The lamp should be on the table in the dining room, the vase should be on the table in the dining room, and the ramekin should be on the table in the dining room.",0,33.12971615791321,828.0,1.0,1.0
91,Help me move the kettle and electric kettle from the counter in the kitchen to the counter in the entryway/foyer/lobby.,0,20.827166080474854,520.0,1.0,1.0
257,Move the spatula from the kitchen counter to the bedroom table.,0,15.32015609741211,383.0,1.0,1.0
830,Help me move the toy swing from the bedroom to the living room. Place it on the table.,0,17.973535299301147,444.0,1.0,1.0
134,Move the lamp from the dining table to the coffee table in the living room.,0,27.244341373443604,739.0,1.0,1.0
346,"Please put the lamp next to the spoon, fork, and knife on the counter in the kitchen.",0,40.572049379348755,1049.0,1.0,1.0
135,Help me exchange these objects. Place the baseball bat on the chest of drawers in bedroom and the toy construction set on the table in the living room.,0,16.092522144317627,391.0,1.0,1.0
821,Move the bowl and plate from the kitchen to the dining table.,0,19.500978231430054,411.0,1.0,1.0
125,Help me move these objects from the kitchen counter to the bedroom table.,0,23.6488938331604,582.0,1.0,1.0
141,"Help me decorate the living room. Move the lamp, vase, and statue from the dining room table to the living room table.",0,29.328092098236084,690.0,1.0,1.0
828,Move the bowl to the bedroom table.,0,33.60634994506836,854.0,1.0,1.0
468,Move the candle from the chest of drawers in the bedroom to bed in the bedroom?,0,11.543696641921997,434.0,1.0,1.0
462,Move the book to the new chest of drawers in the bedroom.,0,10.794289350509644,404.0,1.0,1.0
57,"Move the toy fire truck to a different table in the living room, and put the credit card on the kitchen counter. Also, move the watch to another living room table.",0,17.682079076766968,680.0,1.0,1.0
66,Bring two cups to the table where the teapot is.,0,15.505640745162964,510.0,1.0,1.0
82,Make sure the plant saucer and both toy foods are on the same table. Leave the toy fire truck and toy bee as they are.,0,16.161623239517212,522.0,1.0,1.0
83,Move the vase from the table in the living room to inside the laundry room cabinet.,0,13.776999473571777,538.0,1.0,1.0
72,Set the lamp and hard drive on toilets so I can clean the floors.,0,13.714585304260254,429.0,1.0,1.0
61,"Move the lamp and plant container to be on top of a chest of drawers in the bedroom. Also, put the phone and vase inside that drawer.",0,58.339162826538086,1959.0,1.0,1.0
85,"Move the laptop, lamp, and candle from the kitchen table to a living room table?",0,12.430132627487183,443.0,1.0,1.0
78,Move the plate and bowl from the kitchen to the living room.,0,16.177361488342285,576.0,1.0,1.0
461,Help me move the vase from the living room to the garage and place it on the fridge.,0,14.485494613647461,517.0,1.0,1.0
58,"Move an electronic cable, android figure, and lamp from the kitchen table to the living room table.",0,22.375004529953003,722.0,1.0,1.0
80,Move the toy animal and toy vehicle to the couch in the living room that has the cushions.,0,11.573273658752441,376.0,1.0,1.0
853,Bring two plant containers to the living room table.,0,25.09342312812805,798.0,1.0,1.0
69,Help me prepare a snack. Bring the apple and spatula to a living room table.,0,15.699038743972778,500.0,1.0,1.0
67,"Move the apple, candle holder, spatula, and sushi mat from the living room table to the kitchen table?",0,29.153766632080078,1067.0,1.0,1.0
818,Move the book from the living room to the office and place it on the table.,0,42.34058618545532,925.0,1.0,1.0
1207,Help me move the bowl and spoon from the dining table to the kitchen.,0,26.76953101158142,578.0,1.0,1.0
1985,Move the toy vehicle and toy airplane from the bedroom shelf to the living room table.,0,32.36910629272461,659.0,1.0,1.0
817,Place the multiport hub on the bed and the milk frother cup on the bedroom table.,0,49.24345946311951,1022.0,1.0,1.0
811,Move the two towels from the laundry room to the office couch.,0,32.157408714294434,660.0,1.0,1.0
691,Move the ramekin to the table in the bedroom.,0,26.605550050735474,574.0,1.0,1.0
699,"Move the doll from the shelves to the coffee table, the c-clamp from the table to the counter, and the toy pineapple from the cabinet to the shelves.",0,73.06062316894531,1279.0,1.0,1.0
694,Move the electric kettle from the family room to the living room.,0,22.160588026046753,426.0,1.0,1.0
523,Move the handbag from the living room to the bedroom.,0,117.95456218719482,957.0,1.0,1.0
479,Move the picture frame from the dining room table to the tv room table. Take the stuffed toy from the tv room couch and put it on the bed.,0,28.71345567703247,654.0,1.0,1.0
471,Help me exchange these objects. Place the candle holder on the wardrobe in bedroom and the toy swing on the table in the tv room?,0,40.46429491043091,934.0,1.0,1.0
472,"Move the tray from the kitchen counter to the dining room table. Also, move the plate from the kitchen counter to the dining room chair.",0,37.82330799102783,851.0,1.0,1.0
502,Move the book to the new table in the office.,0,83.56098103523254,929.0,0.0,0.0
499,"Move the kettle, tray, stuffed toy, and dumbbell from the kitchen and closet to the garage.",0,171.68635821342468,1863.0,1.0,1.0
492,Move the kettle and tray from the kitchen to the rec/game room.,0,71.1570611000061,757.0,1.0,1.0
493,"Move a tray, a screwdriver, and stuffed toy from the rec/game room to the office.",0,114.12709259986877,1229.0,0.6666666666666666,0.0
494,Move the dumbbell and pitcher from the lounge to the bedroom.,0,57.974045515060425,601.0,1.0,1.0
1686,Move the phone stand and the vase from the office table to the living room table.,0,96.25195026397705,1012.0,0.5,0.0
496,Place the picture frame on another living room chair. Put the vase on another living room table.,0,42.20622658729553,439.0,1.0,1.0
497,"Place the handbag, plant container, multiport hub, and box back on another living room chair.",0,72.57587957382202,754.0,1.0,1.0
1002,Put the bread on the kitchen table.,0,15.823863744735718,506.0,1.0,1.0
18,Help me make tea in the living room. Place the electric kettle and kettle on the table. Also bring a cushion and spoon from the bedroom to the living room.,0,36.91179037094116,1247.0,1.0,1.0
14,Help me bring the plants from bedroom to the living room and place it on the table.,0,17.80937957763672,558.0,1.0,1.0
806,Move the android figure from the stand to the living room table. Move the screwdriver from the table to the living room stand.,0,16.947343587875366,599.0,1.0,1.0
17,"Help me move the toy vehicles, toy food items, and stuffed toy from the bedroom to the living room.",0,56.869685888290405,1967.0,1.0,1.0
30,"Bring the plant container, stuffed toy, and cushion from the bedroom to the living room and place them on the table.",0,34.01041007041931,975.0,1.0,1.0
44,"Arrange the plant, stuffed toy, and cushion on another chest of drawers in the bedroom.",0,24.433783531188965,739.0,1.0,1.0
49,"Move the candle, book, and lamp to another bed? Put the apple on another chest of drawers.",0,46.30280017852783,1506.0,1.0,1.0
29,Put the baseball bat on another chair and the sushi mat on another table.,0,15.82839846611023,501.0,1.0,1.0
45,Move the candle and lamp from the bedroom to the living room and put them on the table ?,0,17.37451958656311,594.0,1.0,1.0
12,"Help me set up a snack in the dining room. Place the tomato, bread, and can on the table?",0,19.209124088287354,591.0,1.0,1.0
16,Place the plant containers on the other chest of drawers in the original bedroom.,0,20.255017042160034,667.0,1.0,1.0
131,Help me rearrange the living room. Place the lamp and vase on another living room table. Leave the ramekin to the dining room table. Leave the laptop stand on the living room table.,0,18.711515426635742,474.0,1.0,1.0
823,Help me move the toy airplane from the bedroom to the living room. Place it on the table.,0,19.932504653930664,522.0,1.0,1.0
95,Move the spoon and kettle from the kitchen to the living room. Place the toy food in the kitchen cabinet.,0,24.31877326965332,611.0,1.0,1.0
139,Place the toy food on the dining table. Put the stuffed toy on another bedroom chair. Put the milk frother cup in another chest of drawers in the bedroom. Place the electronic cable in another chest of drawers in the bedroom.,0,72.85956931114197,1525.0,0.5,0.0
103,"Bring the toy vehicle, toy food, and toy animal from the bedroom to the living room and place them on the coffee table.",0,40.68712759017944,958.0,1.0,1.0
1221,Help me move the plate and spoon from the dining room table to the kitchen counter.,0,11.776709794998169,282.0,1.0,1.0
361,Move the lamp from the dining table to the living room. Placing it on the coffee table is fine.,0,10.726441144943237,276.0,1.0,1.0
238,Help me move my shoes from the living room to the bedroom. Place them on the stool in bedroom.,0,15.2418053150177,361.0,1.0,1.0
133,"Help me create a cozy reading nook in the bedroom. Place a cushion on another chair, a lamp and a candle on the coffee table, and a toy bee on another chest of drawers?",0,52.73788642883301,1281.0,1.0,1.0
115,"Help me move things around. Place the electronic cable on another living room table, the toy construction set on another living room table, the plant container on another living room table, and the toy pineapple on another living room table.",0,44.705965995788574,1076.0,1.0,1.0
90,Move the lamp and vase from the coffee table to the dining table.,0,17.046799421310425,426.0,1.0,1.0
276,On the dining table is a lamp. Move it to the coffee table in the living room.,0,22.169702768325806,582.0,1.0,1.0
825,Help me move the picture frame and candle to the entryway? Place the folder and file sorter on the dining table.,0,41.26516556739807,1032.0,1.0,1.0
107,"Help me set up a romantic dinner for two in the living room. Place a spatula, a c-clamp, and a candle on a new table?",0,21.100454092025757,509.0,1.0,1.0
87,"Help me organize the living room. Place the lamp on another table, the cushion on another chair, the toy bee on another chair, and the file sorter to a new table.",0,30.323028326034546,672.0,1.0,1.0
65,Return two cups from the dining table to the kitchen cabinets. They weren't used.,0,21.444715976715088,667.0,1.0,1.0
73,Move the lamp and plant from the table in the living room to the another living room table.,0,18.365046501159668,644.0,1.0,1.0
68,"Put some spectacles in the fridge. I want to learn if wearing cold spectacles is a good way to cool down. Oh, let's put a hat in there too!",0,24.79503870010376,840.0,1.0,1.0
59,"Oops, the toy food got put on the shelf in the laundary room. Can we move all of them to the kitchen cabinet?",0,27.618025064468384,763.0,1.0,1.0
60,Move the toy fire truck from the living room to the bedroom.,0,22.859267711639404,861.0,1.0,1.0
71,Help me move my laptop and lamp from the living room to the bedroom. Both in my wardrobe for now.,0,35.76349949836731,1116.0,0.0,0.0
84,There are vases on two different tables. Bring the vases from the table with the most vases to the garage.,0,22.948842763900757,750.0,1.0,1.0
180,Move the vase from the table in the living room enzo end table.,0,9.071621179580688,334.0,1.0,1.0
54,Move the toy bee and toy construction set from the living room table to the shelves in the laundary room.,0,20.77681803703308,678.0,1.0,1.0
8,"Help me set up a cozy living room. Place an electric kettle, a kettle, a candle, and a plant container on a new table?",0,44.60304069519043,1330.0,1.0,1.0
7,Help me move the candle and lamp from the table to the living room chair?,0,13.12892484664917,465.0,1.0,1.0
23,"Bring the candle, toy vehicle, squeezer, egg, and stuffed toy from the bedroom to the living room and place them on the table?",0,41.22462797164917,1218.0,1.0,1.0
51,"Move the stuffed toy, cushion, tennis racquet, and sponge from the chest of drawers to the bed in the bedroom.",0,54.07148504257202,1581.0,1.0,1.0
805,Move the canister from the kitchen to the living room and place it on the table?,0,21.58919644355774,741.0,1.0,1.0
53,"Move the lamp, scissors, and sponge from the living room to the bedroom.",0,23.244962692260742,782.0,1.0,1.0
187,"Help me move the electric kettle, kettle, candle, and sponge from the kitchen to the living room?",0,34.114898443222046,1069.0,1.0,1.0
2,Help me move the laptop and spoon from the bedroom to the living room.,0,9.605714559555054,327.0,1.0,1.0
39,Move the plant and its container to the bedroom table.,0,15.29832148551941,482.0,1.0,1.0
809,Move the electric kettle from the kitchen counter to the living room table.,0,14.241217851638794,489.0,1.0,1.0
21,"Bring the tomato, sushi mat, stuffed toy, and toy fire truck from the bedroom to the table in the dining room. Place them on the table.",0,57.48263645172119,1879.0,1.0,1.0
50,Bring the toy airplane and toy pineapple from the bedroom to the living room and place them on the table.,0,22.879082441329956,722.0,1.0,1.0
20,"Talke the stuffed toy, toy food, and toy vehicle and place them on the coffee table.",0,30.731338262557983,1021.0,1.0,1.0
132,"Take the spatula, c-clamp, hand towel, and shoe from the counter in the kitchen to the table in the living room.",0,55.45810294151306,1249.0,1.0,1.0
245,Place the spatula next to entryway counter.,0,11.929426193237305,315.0,1.0,1.0
110,"Help me create a cozy atmosphere in the living room. Move the lamp and vase from the current locations to another table in the living room. Also, bring the toy bee from the chest of drawers in bedroom to a table in the living room.",0,36.21316623687744,884.0,1.0,1.0
89,"Help me rearrange the living room. Place the lamp, ramekin, and laptop stand on the coffee table.",0,13.970112085342407,302.0,1.0,1.0
