channel,index,c0_full_signature,expected_primitive_kinds,route_primitive_kinds,unit_multiset_agreement,unit_multiset_f1,order_agreement,order_lcs_ratio,scorable_subgoals,retrieval_hits,retrieval_hit_rate,all_subgoals_retrieval_hit,route_correct,skill_success,flat_success
instance,801,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""fetch(banana)"",""relocate(apple,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]",[],False,0.0,False,0.0,0,0,,False,False,False,False
instance,802,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,0,0.0,False,False,False,False
instance,807,"{""object_count"":2,""ordered_units"":[""fetch(banana)"",""fetch(meat)"",""relocate(banana,plate)"",""relocate(meat,plate)"",""multi_object_sequence(2)""],""plan_length"":5}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",True,1.0,False,0.75,4,0,0.0,False,False,True,True
instance,813,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch"",""state_change""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,817,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(green peas)"",""relocate(apple,bowl)"",""relocate(green peas,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,820,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(bowl)"",""relocate(bread,toaster)"",""relocate(bowl,kitchen island area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""relocate""]",False,0.3333333333333333,False,0.2,1,0,0.0,False,False,False,False
instance,825,"{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""state_change(open,cabinet)"",""relocate(tomato,table)"",""fetch(peach)"",""open_container_then_retrieve(cabinet,peach)"",""relocate(peach,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""state_change"",""relocate"",""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.7692307692307693,False,0.6,8,2,0.25,False,False,False,False
instance,827,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""fetch(bread)"",""relocate(plate,kitchen work area)"",""relocate(bread,toaster)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""fetch"",""state_change"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,1,0.25,False,False,False,True
instance,829,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,sink)"",""state_change(interact,sink)"",""fetch(pear)"",""check_then_act(sink,pear)"",""relocate(pear,bowl)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]",[],False,0.0,False,0.0,0,0,,False,False,False,False
instance,836,"{""object_count"":0,""ordered_units"":[""state_change(interact,fridge)""],""plan_length"":2}","[""state_change""]",[],False,0.0,False,0.0,0,0,,False,False,True,True
instance,849,"{""object_count"":2,""ordered_units"":[""fetch(fork)"",""fetch(tomato)"",""state_change(open,cabinet)"",""relocate(fork,cabinet)"",""relocate(tomato,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,1,0.25,False,False,False,False
instance,851,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
instance,852,"{""object_count"":2,""ordered_units"":[""fetch(meat)"",""fetch(pumpkin)"",""relocate(meat,plate)"",""relocate(pumpkin,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,859,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch""]",False,0.3333333333333333,False,0.5,4,2,0.5,False,False,False,False
instance,862,"{""object_count"":2,""ordered_units"":[""fetch(meat)"",""fetch(banana)"",""relocate(meat,plate)"",""relocate(banana,plate)"",""multi_object_sequence(2)""],""plan_length"":5}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""relocate"",""relocate""]",False,0.6666666666666666,False,0.5,2,0,0.0,False,False,True,True
instance,864,"{""object_count"":2,""ordered_units"":[""fetch(banana)"",""state_change(open,cabinet)"",""relocate(banana,table)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""state_change"",""relocate"",""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch""]",False,0.6666666666666666,False,0.4,4,0,0.0,False,False,False,False
instance,869,"{""object_count"":2,""ordered_units"":[""fetch(scissors)"",""fetch(apple)"",""state_change(open,cabinet)"",""relocate(scissors,cabinet)"",""relocate(apple,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,1,0.25,False,False,False,False
instance,872,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.3333333333333333,False,1.0,10,1,0.1,False,False,False,False
instance,874,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch"",""state_change""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,879,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""state_change""]",True,1.0,True,1.0,4,0,0.0,False,False,False,False
instance,881,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""state_change""]",False,0.8571428571428571,False,0.75,3,0,0.0,False,False,False,False
instance,885,"{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""fetch(bread)"",""relocate(tomato,bowl)"",""relocate(bread,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,887,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,0,0.0,False,False,False,False
instance,890,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch""]",False,0.75,False,0.75,4,0,0.0,False,False,False,False
instance,897,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(plate)"",""relocate(plate,kitchen island area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.8,4,2,0.5,False,False,False,False
instance,899,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
instance,901,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""state_change""]",False,0.4,False,0.25,1,1,1.0,True,False,False,False
instance,903,"{""object_count"":2,""ordered_units"":[""fetch(spoon)"",""fetch(bread)"",""state_change(open,cabinet)"",""relocate(spoon,cabinet)"",""relocate(bread,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,0,0.0,False,False,False,False
instance,907,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,True,True
instance,910,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(scissors)"",""state_change(open,cabinet)"",""relocate(apple,cabinet)"",""relocate(scissors,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",False,0.8888888888888888,False,0.8,4,0,0.0,False,False,False,False
instance,921,"{""object_count"":2,""ordered_units"":[""fetch(meat)"",""fetch(green peas)"",""relocate(meat,plate)"",""relocate(green peas,plate)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
instance,923,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(bowl)"",""relocate(bowl,kitchen island area)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]","[""fetch"",""relocate""]",False,0.5714285714285714,False,0.4,2,0,0.0,False,False,False,False
instance,924,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,sink)"",""state_change(interact,sink)"",""fetch(tomato)"",""check_then_act(sink,tomato)"",""relocate(tomato,bowl)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]",[],False,0.0,False,0.0,0,0,,False,False,False,False
instance,935,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.8,False,1.0,3,1,0.3333333333333333,False,False,False,False
instance,937,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""state_change"",""state_change""]",False,0.25,False,0.5,6,2,0.3333333333333333,False,False,False,False
instance,946,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""state_change"",""relocate""]",False,0.75,False,0.6,3,0,0.0,False,False,False,False
instance,953,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)""],""plan_length"":8}","[""state_change"",""fetch"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.6666666666666666,False,0.6666666666666666,3,1,0.3333333333333333,False,False,False,False
instance,960,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""fetch(tomato)"",""relocate(pear,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""fetch"",""fetch"",""state_change"",""fetch"",""state_change""]",False,0.7272727272727273,False,0.6666666666666666,5,0,0.0,False,False,False,False
instance,965,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""relocate(banana,table)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.9090909090909091,False,0.8,6,2,0.3333333333333333,False,False,False,False
instance,977,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch"",""state_change""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,979,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch""]",False,0.8571428571428571,False,0.5,3,0,0.0,False,False,False,False
instance,984,"{""object_count"":2,""ordered_units"":[""fetch(fork)"",""fetch(peach)"",""state_change(open,cabinet)"",""relocate(fork,cabinet)"",""relocate(peach,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",False,0.8888888888888888,False,0.8,4,1,0.25,False,False,False,False
instance,990,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,sink)"",""state_change(interact,sink)"",""fetch(tomato)"",""check_then_act(sink,tomato)"",""relocate(tomato,bowl)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""state_change"",""relocate""]",False,0.75,False,0.6,3,0,0.0,False,False,False,False
instance,994,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""fetch"",""relocate""]",False,0.5714285714285714,False,1.0,5,0,0.0,False,False,False,False
instance,995,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(apple)"",""relocate(bread,plate)"",""relocate(apple,plate)"",""multi_object_sequence(2)""],""plan_length"":5}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
instance,1003,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""relocate""]",False,0.5714285714285714,False,0.4,2,0,0.0,False,False,False,False
instance,1016,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.4,False,1.0,8,2,0.25,False,False,False,False
instance,1020,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(bread,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",False,0.8888888888888888,False,0.8,4,0,0.0,False,False,False,False
instance,1023,"{""object_count"":1,""ordered_units"":[""fetch(fork)"",""relocate(fork,kitchen island area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
instance,1025,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch""]",False,0.3333333333333333,False,0.5,4,3,0.75,False,False,False,False
instance,1027,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""fetch(banana)"",""relocate(apple,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""state_change"",""state_change""]",False,0.25,False,0.16666666666666666,2,0,0.0,False,False,False,False
instance,1035,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""fetch"",""fetch""]",False,0.2857142857142857,False,0.5,5,2,0.4,False,False,False,False
instance,1037,"{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""state_change(open,cabinet)"",""relocate(bowl,kitchen work area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""state_change"",""relocate"",""fetch"",""relocate""]","[""fetch"",""relocate""]",False,0.5714285714285714,False,0.4,2,1,0.5,False,False,False,False
instance,1038,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,rack)""],""plan_length"":5}","[""fetch"",""relocate""]","[""fetch"",""relocate""]",True,1.0,True,1.0,2,0,0.0,False,False,False,False
instance,1051,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch"",""state_change""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
instance,1052,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,sink)"",""state_change(interact,sink)"",""fetch(tomato)"",""check_then_act(sink,tomato)"",""relocate(tomato,bowl)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""state_change"",""relocate""]",False,0.5714285714285714,False,0.4,2,0,0.0,False,False,False,False
instance,1053,"{""object_count"":2,""ordered_units"":[""fetch(spoon)"",""fetch(apple)"",""state_change(open,cabinet)"",""relocate(spoon,cabinet)"",""relocate(apple,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate"",""relocate""]",False,0.8888888888888888,False,0.8,4,0,0.0,False,False,False,False
instance,1057,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(bread)"",""open_container_then_retrieve(cabinet,bread)"",""relocate(bread,bowl)""],""plan_length"":8}","[""state_change"",""fetch"",""relocate""]","[""fetch"",""fetch"",""fetch"",""fetch"",""fetch"",""state_change"",""relocate""]",False,0.6,False,0.6666666666666666,7,3,0.42857142857142855,False,False,False,False
instance,1062,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,plate)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""fetch"",""relocate""]",False,0.8,False,1.0,3,0,0.0,False,False,False,False
instance,1063,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""fetch"",""relocate"",""fetch"",""state_change""]",False,0.8888888888888888,False,1.0,5,0,0.0,False,False,False,False
instance,1067,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""state_change(open,cabinet)"",""relocate(knife,cabinet)"",""relocate(peach,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,1,0.25,False,False,False,False
instance,1071,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,plate)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""relocate""]",False,0.3333333333333333,False,0.5,4,0,0.0,False,False,False,False
instance,1079,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""state_change""]","[""fetch"",""relocate"",""fetch""]",False,0.8571428571428571,False,0.5,3,0,0.0,False,False,False,False
instance,1081,"{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(tomato)"",""relocate(tomato,table)"",""fetch(peach)"",""open_container_then_retrieve(cabinet,peach)"",""relocate(peach,table)"",""multi_object_sequence(2)""],""plan_length"":8}","[""state_change"",""fetch"",""relocate"",""fetch"",""relocate""]","[""state_change"",""state_change"",""fetch"",""fetch"",""state_change"",""state_change""]",False,0.5454545454545454,False,0.6,6,1,0.16666666666666666,False,False,False,False
instance,1082,"{""object_count"":2,""ordered_units"":[""fetch(pumpkin)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(pumpkin,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate""]","[""fetch"",""fetch"",""relocate""]",False,0.75,False,0.6,3,0,0.0,False,False,False,False
instance,1093,"{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""fetch(green peas)"",""relocate(tomato,bowl)"",""relocate(green peas,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,1099,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""fetch"",""fetch"",""relocate"",""relocate""]",False,0.4444444444444444,False,1.0,7,1,0.14285714285714285,False,False,False,True
instance,1100,"{""object_count"":2,""ordered_units"":[""fetch(banana)"",""fetch(green peas)"",""relocate(banana,bowl)"",""relocate(green peas,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,1102,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""state_change"",""relocate""]",False,0.5714285714285714,False,0.4,2,0,0.0,False,False,False,False
instance,1114,"{""object_count"":2,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""fetch(banana)"",""relocate(pear,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""state_change"",""state_change""]",False,0.25,False,0.16666666666666666,2,0,0.0,False,False,False,False
instance,1118,"{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,plate)""],""plan_length"":8}","[""state_change"",""fetch"",""relocate""]","[""fetch"",""relocate""]",False,0.8,False,0.6666666666666666,2,0,0.0,False,False,False,False
instance,1121,"{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(green peas)"",""relocate(apple,bowl)"",""relocate(green peas,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}","[""fetch"",""fetch"",""relocate"",""relocate""]","[""fetch"",""relocate"",""fetch"",""relocate""]",True,1.0,False,0.75,4,0,0.0,False,False,False,False
instance,1127,"{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""fetch(banana)"",""relocate(pear,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""fetch"",""fetch"",""fetch"",""fetch""]",False,0.6,False,0.5,4,0,0.0,False,False,False,False
instance,1128,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(plate)"",""relocate(bread,toaster)"",""relocate(plate,kitchen island area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""fetch"",""state_change"",""fetch"",""relocate""]",False,0.8888888888888888,False,0.6,4,1,0.25,False,False,False,False
instance,1130,"{""object_count"":2,""ordered_units"":[""fetch(plate)"",""fetch(bread)"",""relocate(plate,kitchen island area)"",""relocate(bread,toaster)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]",True,1.0,False,0.6,5,0,0.0,False,False,False,False
instance,1131,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,kitchen work area)""],""plan_length"":5}","[""fetch"",""relocate""]","[""relocate""]",False,0.6666666666666666,False,0.5,1,0,0.0,False,False,False,False
instance,1134,"{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(bowl)"",""relocate(bread,toaster)"",""relocate(bowl,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change""]","[""relocate""]",False,0.3333333333333333,False,0.2,1,0,0.0,False,False,True,True
instance,1144,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[""fetch"",""relocate""]","[""state_change"",""state_change"",""state_change"",""fetch"",""fetch""]",False,0.2857142857142857,False,0.5,5,2,0.4,False,False,False,False
instance,1150,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,sink)"",""state_change(interact,sink)"",""fetch(banana)"",""check_then_act(sink,banana)"",""relocate(banana,plate)""],""plan_length"":11}","[""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]","[""fetch"",""state_change"",""relocate""]",False,0.75,False,0.6,3,0,0.0,False,False,False,False
